"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
7,25,2018,22,0,4,2256.0,72.0,31.333333333333332,15.666666666666668,0,0,0,18,1016,100,2,75,1,0,0,0,0
7,25,2018,23,0,4,1296.0,37.0,35.027027027027025,0.9729729729729755,0,0,0,18,1016,100,3,75,1,0,0,0,0
7,25,2018,23,0,4,2256.0,48.0,47.0,0.0,0,0,0,18,1016,100,3,75,1,0,0,0,0
7,26,2018,0,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1016,100,1,75,1,0,0,0,0
7,26,2018,0,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1016,100,1,75,1,0,0,0,0
7,26,2018,1,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1016,93,1,75,1,0,0,0,0
7,26,2018,1,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1016,93,1,75,1,0,0,0,0
7,26,2018,2,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1016,100,2,75,1,0,0,0,0
7,26,2018,2,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1016,100,2,75,1,0,0,0,0
7,26,2018,3,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1015,100,2,75,1,0,0,0,0
7,26,2018,3,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1015,100,2,75,1,0,0,0,0
7,26,2018,4,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1016,93,2,75,1,0,0,0,0
7,26,2018,4,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1016,93,2,75,1,0,0,0,0
7,26,2018,5,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1016,93,3,75,1,0,0,0,0
7,26,2018,5,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1016,93,3,75,1,0,0,0,0
7,26,2018,6,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1016,93,3,75,1,0,0,0,0
7,26,2018,6,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1016,93,3,75,1,0,0,0,0
7,26,2018,7,0,5,1332.0,36.0,37.0,0.0,0,0,0,19,1016,93,3,75,1,0,0,0,0
7,26,2018,7,0,5,2256.0,72.0,31.333333333333332,15.666666666666668,0,0,0,19,1016,93,3,75,1,0,0,0,0
7,26,2018,8,0,5,1332.0,67.0,19.880597014925375,17.119402985074625,0,0,0,19,1016,88,3,75,1,0,0,0,0
7,26,2018,8,0,5,2256.0,80.0,28.2,18.8,0,0,0,19,1016,88,3,75,1,0,0,0,0
7,26,2018,9,0,5,1332.0,36.0,37.0,0.0,0,0,0,20,1017,88,3,40,1,0,0,0,0
7,26,2018,9,0,5,2256.0,86.0,26.232558139534884,20.767441860465116,0,0,0,20,1017,88,3,40,1,0,0,0,0
7,26,2018,10,0,5,1332.0,36.0,37.0,0.0,0,0,0,21,1017,83,5,40,1,0,0,0,0
7,26,2018,10,0,5,2256.0,70.0,32.22857142857143,14.771428571428572,0,0,0,21,1017,83,5,40,1,0,0,0,0
7,26,2018,11,0,5,1332.0,36.0,37.0,0.0,0,0,0,21,1016,83,5,20,1,0,0,0,0
7,26,2018,11,0,5,2256.0,68.0,33.1764705882353,13.823529411764703,0,0,0,21,1016,83,5,20,1,0,0,0,0
7,26,2018,12,0,5,1332.0,36.0,37.0,0.0,0,0,0,22,1016,78,5,20,1,0,0,0,0
7,26,2018,12,0,5,2256.0,102.0,22.11764705882353,24.88235294117647,0,0,0,22,1016,78,5,20,1,0,0,0,0
7,26,2018,13,0,5,1332.0,75.0,17.76,19.24,0,0,0,21,1016,73,5,20,1,0,0,0,0
7,26,2018,13,0,5,2256.0,80.0,28.2,18.8,0,0,0,21,1016,73,5,20,1,0,0,0,0
7,26,2018,14,0,5,1332.0,36.0,37.0,0.0,0,0,0,22,1016,68,5,20,1,0,0,0,0
7,26,2018,14,0,5,2256.0,86.0,26.232558139534884,20.767441860465116,0,0,0,22,1016,68,5,20,1,0,0,0,0
7,26,2018,15,0,5,1332.0,48.0,27.75,9.25,0,0,0,21,1016,73,5,0,1,0,0,0,0
7,26,2018,15,0,5,2256.0,48.0,47.0,0.0,0,0,0,21,1016,73,5,0,1,0,0,0,0
7,26,2018,16,0,5,1332.0,36.0,37.0,0.0,0,0,0,21,1016,77,4,0,1,0,0,0,0
7,26,2018,16,0,5,2256.0,107.0,21.08411214953271,25.91588785046729,0,0,0,21,1016,77,4,0,1,0,0,0,0
7,26,2018,17,0,5,1332.0,56.0,23.785714285714285,13.214285714285715,0,0,0,20,1016,82,4,20,1,0,0,0,0
7,26,2018,17,0,5,2256.0,125.0,18.048,28.952,0,0,0,20,1016,82,4,20,1,0,0,0,0
7,26,2018,18,0,5,1332.0,75.0,17.76,19.24,0,0,0,21,1016,77,4,0,1,0,0,0,0
