"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
7,26,2018,13,0,5,1720.0,40.0,43.0,0.0,0,0,0,21,1016,73,5,20,1,0,0,0,0
7,26,2018,14,0,5,1720.0,40.0,43.0,0.0,0,0,0,22,1016,68,5,20,1,0,0,0,0
7,26,2018,15,0,5,1720.0,40.0,43.0,0.0,0,0,0,21,1016,73,5,0,1,0,0,0,0
7,26,2018,16,0,5,1720.0,40.0,43.0,0.0,0,0,0,21,1016,77,4,0,1,0,0,0,0
7,26,2018,17,0,5,1720.0,69.0,24.92753623188406,18.07246376811594,0,0,0,20,1016,82,4,20,1,0,0,0,0
7,26,2018,18,0,5,1720.0,58.0,29.655172413793103,13.344827586206897,0,0,0,21,1016,77,4,0,1,0,0,0,0
7,26,2018,19,0,5,1720.0,56.0,30.714285714285715,12.285714285714285,0,0,0,19,1016,82,3,0,1,0,0,0,0
7,26,2018,20,0,5,1720.0,40.0,43.0,0.0,0,0,0,18,1016,93,2,0,1,0,0,0,0
7,26,2018,21,0,5,1720.0,40.0,43.0,0.0,0,0,0,18,1017,88,0,0,1,0,0,0,0
7,26,2018,22,0,5,1720.0,40.0,43.0,0.0,0,0,0,16,1016,93,0,0,1,0,0,0,0
7,26,2018,23,0,5,1677.0,39.0,43.0,0.0,0,0,0,16,1016,93,0,0,1,0,0,0,0
7,27,2018,0,0,6,1720.0,40.0,43.0,0.0,0,0,0,16,1016,100,0,75,1,0,0,0,0
7,27,2018,1,0,6,1720.0,40.0,43.0,0.0,0,0,0,17,1016,93,0,75,1,0,0,0,0
7,27,2018,2,0,6,1720.0,40.0,43.0,0.0,0,0,0,18,1015,93,0,75,1,0,0,0,0
7,27,2018,3,0,6,1720.0,40.0,43.0,0.0,0,0,0,18,1015,93,0,75,1,0,0,0,0
7,27,2018,4,0,6,1720.0,40.0,43.0,0.0,0,0,0,17,1015,100,3,75,1,0,0,0,0
7,27,2018,5,0,6,1720.0,40.0,43.0,0.0,0,0,0,17,1015,100,1,75,1,0,0,0,0
7,27,2018,6,0,6,1720.0,40.0,43.0,0.0,0,0,0,17,1015,97,1,75,1,0,0,0,0
7,27,2018,7,0,6,1720.0,40.0,43.0,0.0,0,0,0,18,1015,93,1,90,1,0,0,0,0
7,27,2018,8,0,6,1720.0,40.0,43.0,0.0,0,0,0,19,1016,88,1,40,1,0,0,0,0
7,27,2018,9,0,6,1720.0,40.0,43.0,0.0,0,0,0,21,1016,68,1,40,1,0,0,0,0
7,27,2018,10,0,6,1720.0,40.0,43.0,0.0,0,0,0,21,1016,77,3,75,1,0,0,0,0
7,27,2018,11,0,6,1677.0,47.0,35.680851063829785,7.319148936170215,0,0,0,21,1016,77,2,40,1,0,0,0,0
7,27,2018,12,0,6,1677.0,62.0,27.048387096774192,15.951612903225808,0,0,0,22,1016,64,3,20,1,0,0,0,0
7,27,2018,13,0,6,1677.0,88.0,19.056818181818183,23.943181818181817,0,0,0,23,1015,49,3,20,1,0,0,0,0
7,27,2018,14,0,6,1677.0,45.0,37.266666666666666,5.733333333333334,0,0,0,21,1016,77,3,20,1,0,0,0,0
