"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,2,2018,11,0,5,351.0,9.0,39.0,0.0,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,12,0,5,351.0,9.0,39.0,0.0,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,13,0,5,351.0,9.0,39.0,0.0,0,0,0,27,1014,61,2,0,1,0,0,0,0
8,2,2018,14,0,5,351.0,11.0,31.90909090909091,7.09090909090909,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,15,0,5,351.0,17.0,20.647058823529413,18.352941176470587,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,16,0,5,351.0,9.0,39.0,0.0,0,0,0,33,1013,41,4,0,1,0,0,0,0
8,2,2018,17,0,5,351.0,23.0,15.26086956521739,23.73913043478261,0,0,0,33,1013,41,3,0,1,0,0,0,0
8,2,2018,18,0,5,351.0,9.0,39.0,0.0,1010,47,1,32,1013,43,3,0,1,0,0,0,0
8,2,2018,19,0,5,351.0,9.0,39.0,0.0,0,0,0,30,1013,48,2,0,1,0,0,0,0
8,2,2018,20,0,5,351.0,9.0,39.0,0.0,0,0,0,28,1014,48,2,0,1,0,0,0,0
8,2,2018,21,0,5,351.0,13.0,27.0,12.0,0,0,0,26,1014,61,2,0,1,0,0,0,0
8,2,2018,22,0,5,351.0,9.0,39.0,0.0,0,0,0,24,1015,69,1,0,1,0,0,0,0
8,2,2018,23,0,5,351.0,9.0,39.0,0.0,0,0,0,25,1014,61,1,0,1,0,0,0,0
8,3,2018,0,0,6,351.0,9.0,39.0,0.0,0,0,0,23,1015,73,0,0,1,0,0,0,0
8,3,2018,1,0,6,351.0,9.0,39.0,0.0,0,0,0,22,1014,78,1,0,1,0,0,0,0
8,3,2018,2,0,6,351.0,9.0,39.0,0.0,0,0,0,22,1014,83,0,0,1,0,0,0,0
8,3,2018,3,0,6,351.0,9.0,39.0,0.0,0,0,0,21,1014,88,1,0,1,0,0,0,0
8,3,2018,4,0,6,351.0,9.0,39.0,0.0,0,0,0,21,1014,83,2,0,1,0,0,0,0
8,3,2018,5,0,6,351.0,9.0,39.0,0.0,0,0,0,24,1014,73,2,0,1,0,0,0,0
8,3,2018,6,0,6,351.0,9.0,39.0,0.0,0,0,0,25,1014,61,3,0,1,0,0,0,0
8,3,2018,7,0,6,351.0,9.0,39.0,0.0,0,0,0,27,1015,57,2,0,1,0,0,0,0
8,3,2018,8,0,6,351.0,9.0,39.0,0.0,0,0,0,30,1015,55,3,0,1,0,0,0,0
8,3,2018,9,0,6,351.0,15.0,23.4,15.600000000000001,0,0,0,27,1016,61,2,0,1,0,0,0,0
8,3,2018,10,0,6,351.0,12.0,29.25,9.75,0,0,0,31,1016,52,1,0,1,0,0,0,0
8,3,2018,11,0,6,351.0,9.0,39.0,0.0,0,0,0,28,1017,58,4,0,1,0,0,0,0
8,3,2018,12,0,6,351.0,9.0,39.0,0.0,0,0,0,25,1017,65,4,0,1,0,0,0,0
8,3,2018,13,0,6,351.0,9.0,39.0,0.0,0,0,0,26,1017,65,3,0,1,0,0,0,0
8,3,2018,14,0,6,351.0,9.0,39.0,0.0,0,0,0,33,1016,46,1,0,1,0,0,0,0
8,3,2018,15,0,6,351.0,9.0,39.0,0.0,0,0,0,30,1016,55,2,0,1,0,0,0,0
