"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
7,27,2018,21,0,6,1680.0,16.0,105.0,-65.0,0,0,0,17,1017,88,1,0,1,0,0,0,0
7,27,2018,22,0,6,1680.0,16.0,105.0,-65.0,0,0,0,17,1017,88,0,0,1,0,0,0,0
7,27,2018,23,0,6,1680.0,16.0,105.0,-65.0,0,0,0,16,1017,93,0,0,1,0,0,0,0
8,1,2018,10,0,4,1720.0,43.0,40.0,0.0,0,0,0,23,1017,69,2,0,1,0,0,0,0
8,1,2018,11,0,4,1720.0,56.0,30.714285714285715,9.285714285714285,0,0,0,24,1016,64,3,0,1,0,0,0,0
8,1,2018,12,0,4,1720.0,43.0,40.0,0.0,0,0,0,24,1016,60,4,0,1,0,0,0,0
8,1,2018,13,0,4,1720.0,43.0,40.0,0.0,0,0,0,25,1015,57,4,0,1,0,0,0,0
8,1,2018,14,0,4,1720.0,43.0,40.0,0.0,0,0,0,27,1015,54,4,0,1,0,0,0,0
8,1,2018,15,0,4,1720.0,58.0,29.655172413793103,10.344827586206897,0,0,0,27,1014,51,4,0,1,0,0,0,0
8,1,2018,16,0,4,1720.0,62.0,27.741935483870968,12.258064516129032,0,0,0,27,1014,47,5,0,1,0,0,0,0
8,1,2018,17,0,4,1720.0,96.0,17.916666666666668,22.083333333333332,0,0,0,28,1014,45,6,0,1,0,0,0,0
8,1,2018,18,0,4,1720.0,108.0,15.925925925925926,24.074074074074076,0,0,0,26,1013,57,2,0,1,0,0,0,0
8,1,2018,19,0,4,1720.0,144.0,11.944444444444445,28.055555555555557,0,0,0,25,1013,61,3,0,1,0,0,0,0
8,1,2018,20,0,4,1720.0,43.0,40.0,0.0,0,0,0,23,1013,69,1,0,1,0,0,0,0
8,1,2018,21,0,4,1720.0,72.0,23.88888888888889,16.11111111111111,0,0,0,22,1013,78,1,0,1,0,0,0,0
8,1,2018,22,0,4,1720.0,43.0,40.0,0.0,0,0,0,20,1013,88,0,0,1,0,0,0,0
8,1,2018,23,0,4,1720.0,43.0,40.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,0,0,5,1720.0,43.0,40.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,1,0,5,1720.0,43.0,40.0,0.0,0,0,0,20,1013,88,1,0,1,0,0,0,0
8,2,2018,2,0,5,1720.0,43.0,40.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
8,2,2018,3,0,5,1720.0,43.0,40.0,0.0,0,0,0,19,1013,93,1,0,1,0,0,0,0
8,2,2018,4,0,5,1720.0,43.0,40.0,0.0,0,0,0,19,1013,93,0,0,1,0,0,0,0
8,2,2018,5,0,5,1720.0,43.0,40.0,0.0,0,0,0,18,1013,93,0,0,1,0,0,0,0
8,2,2018,6,0,5,1680.0,16.0,105.0,-65.0,0,0,0,18,1013,100,0,0,1,0,0,0,0
8,2,2018,7,0,5,1720.0,43.0,40.0,0.0,0,0,0,25,1013,73,1,0,1,0,0,0,0
8,2,2018,8,0,5,1680.0,17.0,98.82352941176471,-58.82352941176471,0,0,0,28,1014,65,2,0,1,0,0,0,0
8,2,2018,9,0,5,1680.0,23.0,73.04347826086956,-33.04347826086956,0,0,0,31,1014,43,2,0,1,0,0,0,0
8,2,2018,10,0,5,1720.0,58.0,29.655172413793103,10.344827586206897,0,0,0,27,1014,65,2,0,1,0,0,0,0
8,2,2018,11,0,5,1720.0,91.0,18.9010989010989,21.0989010989011,0,0,0,28,1014,61,2,0,1,0,0,0,0
8,2,2018,12,0,5,1720.0,60.0,28.666666666666668,11.333333333333332,0,0,0,28,1014,61,2,0,1,0,0,0,0
