Mes,Dia,Ano,Hora,Minutos,Dia da semana,city_name,road_num,road_name,current_speed,free_flow_speed,speed_diff,current_travel_time,free_flow_travel_time,time_diff,elimina
9,4,2018,4,0,3,missing,,Avenida Central,25,25,0,124,124,0,147
9,4,2018,4,0,3,missing,,Avenida João Paulo II,39,39,0,9,9,0,147
9,11,2018,14,0,3,missing,,N14 Bosch,30,47,16,89,48,41,148
9,11,2018,14,0,3,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,148
9,11,2018,14,0,3,missing,,Rua Nova Santa Cruz,40,43,3,44,39,5,148
9,11,2018,14,0,3,missing,,Rua Costa Gomes,12,40,28,19,42,-23,148
9,11,2018,14,0,3,missing,,Avenida da Liberdade,24,25,0,130,124,6,148
9,11,2018,14,0,3,missing,,Rua de Caires,30,36,5,47,36,10,148
9,11,2018,14,0,3,missing,,Avenida Central,24,25,0,130,124,6,148
9,11,2018,14,0,3,missing,,Avenida João Paulo II,33,39,5,10,9,1,148
9,19,2018,14,0,4,missing,,N14 Bosch,34,47,12,74,48,26,149
9,19,2018,14,0,4,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,149
9,19,2018,14,0,4,missing,,Rua Nova Santa Cruz,37,43,5,46,39,7,149
9,19,2018,14,0,4,missing,,Rua Costa Gomes,22,40,18,30,42,-12,149
9,19,2018,14,0,4,missing,,Avenida da Liberdade,23,25,1,135,124,11,149
9,19,2018,14,0,4,missing,,Rua de Caires,24,36,11,57,36,21,149
9,19,2018,14,0,4,missing,,Avenida Central,23,25,1,135,124,11,149
9,19,2018,14,0,4,missing,,Avenida João Paulo II,35,39,3,10,9,1,149
9,19,2018,15,0,4,missing,,N14 Bosch,31,47,15,77,48,29,150
9,19,2018,15,0,4,missing,,Avenida Padre Júlio Fragata,58,67,8,122,83,39,150
9,19,2018,15,0,4,missing,,Rua Nova Santa Cruz,37,43,6,48,39,9,150
9,19,2018,15,0,4,missing,,Rua Costa Gomes,16,40,24,27,42,-15,150
9,19,2018,15,0,4,missing,,Avenida da Liberdade,19,25,6,171,124,47,150
9,19,2018,15,0,4,missing,,Rua de Caires,30,36,6,46,36,9,150
9,19,2018,15,0,4,missing,,Avenida Central,19,25,6,171,124,47,150
9,19,2018,15,0,4,missing,,Avenida João Paulo II,33,39,5,14,9,5,150
9,19,2018,16,0,4,missing,,N14 Bosch,31,47,15,79,48,31,151
9,19,2018,16,0,4,missing,,Avenida Padre Júlio Fragata,59,67,7,110,83,27,151
9,19,2018,16,0,4,missing,,Rua Nova Santa Cruz,39,43,3,45,39,5,151
9,19,2018,16,0,4,missing,,Rua Costa Gomes,19,40,21,36,42,-6,151
9,19,2018,16,0,4,missing,,Avenida da Liberdade,19,25,5,166,124,42,151
9,19,2018,16,0,4,missing,,Rua de Caires,29,36,7,47,36,11,151
9,19,2018,16,0,4,missing,,Avenida Central,18,25,6,172,124,48,151
9,19,2018,16,0,4,missing,,Avenida João Paulo II,35,39,3,10,9,1,151
9,19,2018,17,0,4,missing,,N14 Bosch,26,47,20,109,48,61,152
9,19,2018,17,0,4,missing,,Avenida Padre Júlio Fragata,43,67,23,139,83,56,152
9,19,2018,17,0,4,missing,,Rua Nova Santa Cruz,38,43,5,55,39,16,152
9,19,2018,17,0,4,missing,,Rua Costa Gomes,14,40,26,51,42,9,152
9,19,2018,17,0,4,missing,,Avenida da Liberdade,16,25,8,195,124,71,152
9,19,2018,17,0,4,missing,,Rua de Caires,32,36,4,45,36,9,152
9,19,2018,17,0,4,missing,,Avenida Central,16,25,8,195,124,71,152
9,19,2018,17,0,4,missing,,Avenida João Paulo II,27,39,11,14,9,5,152
9,19,2018,18,0,4,missing,,N14 Bosch,21,47,25,128,48,80,153
9,19,2018,18,0,4,missing,,Avenida Padre Júlio Fragata,29,67,37,216,83,133,153
9,19,2018,18,0,4,missing,,Rua Nova Santa Cruz,42,43,1,40,39,1,153
9,19,2018,18,0,4,missing,,Rua Costa Gomes,12,40,28,71,42,28,153
9,19,2018,18,0,4,missing,,Avenida da Liberdade,18,25,6,166,124,42,153
9,19,2018,18,0,4,missing,,Rua de Caires,25,36,11,55,36,18,153
9,19,2018,18,0,4,missing,,Avenida Central,18,25,6,167,124,43,153
9,19,2018,18,0,4,missing,,Avenida João Paulo II,22,39,16,18,9,9,153
9,19,2018,19,0,4,missing,,N14 Bosch,39,47,7,71,48,23,154
9,19,2018,19,0,4,missing,,Avenida Padre Júlio Fragata,55,67,11,116,83,33,154
9,19,2018,19,0,4,missing,,Rua Nova Santa Cruz,35,43,8,50,39,11,154
9,19,2018,19,0,4,missing,,Rua Costa Gomes,17,40,22,45,42,2,154
9,19,2018,19,0,4,missing,,Avenida da Liberdade,23,25,1,133,124,9,154
9,19,2018,19,0,4,missing,,Rua de Caires,33,36,2,40,36,4,154
9,19,2018,19,0,4,missing,,Avenida Central,23,25,1,133,124,9,154
9,19,2018,19,0,4,missing,,Avenida João Paulo II,33,39,5,12,9,3,154
9,19,2018,20,0,4,missing,,N14 Bosch,47,47,0,48,48,0,155
9,19,2018,20,0,4,missing,,Avenida Padre Júlio Fragata,64,67,2,86,83,3,155
9,19,2018,20,0,4,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,155
9,19,2018,20,0,4,missing,,Rua Costa Gomes,25,40,15,26,42,-16,155
9,19,2018,20,0,4,missing,,Avenida da Liberdade,24,25,0,128,124,4,155
9,19,2018,20,0,4,missing,,Rua de Caires,35,36,1,37,36,1,155
9,19,2018,20,0,4,missing,,Avenida Central,24,25,0,128,124,4,155
9,19,2018,20,0,4,missing,,Avenida João Paulo II,36,39,2,9,9,0,155
9,19,2018,21,0,4,missing,,N14 Bosch,47,47,0,48,48,0,156
9,19,2018,21,0,4,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,156
9,19,2018,21,0,4,missing,,Rua Nova Santa Cruz,38,43,5,46,39,6,156
9,19,2018,21,0,4,missing,,Rua Costa Gomes,23,40,17,30,42,-12,156
9,19,2018,21,0,4,missing,,Avenida da Liberdade,25,25,0,124,124,0,156
9,19,2018,21,0,4,missing,,Rua de Caires,35,36,1,38,36,2,156
9,19,2018,21,0,4,missing,,Avenida Central,25,25,0,124,124,0,156
9,19,2018,21,0,4,missing,,Avenida João Paulo II,36,39,2,9,9,0,156
9,19,2018,22,0,4,missing,,N14 Bosch,43,47,3,53,48,5,157
9,19,2018,22,0,4,missing,,Avenida Padre Júlio Fragata,62,67,4,90,83,7,157
9,19,2018,22,0,4,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,157
9,19,2018,22,0,4,missing,,Rua Costa Gomes,25,40,15,26,42,-16,157
9,19,2018,22,0,4,missing,,Avenida da Liberdade,25,25,0,124,124,0,157
9,19,2018,22,0,4,missing,,Rua de Caires,36,36,0,36,36,0,157
9,19,2018,22,0,4,missing,,Avenida Central,25,25,0,124,124,0,157
9,19,2018,22,0,4,missing,,Avenida João Paulo II,39,39,0,9,9,0,157
9,19,2018,23,0,4,missing,,N14 Bosch,47,47,0,48,48,0,158
9,19,2018,23,0,4,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,158
9,19,2018,23,0,4,missing,,Rua Nova Santa Cruz,41,43,2,42,39,3,158
9,19,2018,23,0,4,missing,,Rua Costa Gomes,20,40,20,20,42,-21,158
9,19,2018,23,0,4,missing,,Avenida da Liberdade,24,25,0,128,124,4,158
9,19,2018,23,0,4,missing,,Rua de Caires,35,36,1,38,36,1,158
9,19,2018,23,0,4,missing,,Avenida Central,24,25,0,128,124,4,158
9,19,2018,23,0,4,missing,,Avenida João Paulo II,39,39,0,9,9,0,158
9,21,2018,0,0,6,missing,,N14 Bosch,47,47,0,48,48,0,183
9,21,2018,0,0,6,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,183
9,21,2018,0,0,6,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,183
9,21,2018,0,0,6,missing,,Rua Costa Gomes,25,40,15,26,42,-16,183
9,21,2018,0,0,6,missing,,Avenida da Liberdade,25,25,0,124,124,0,183
9,21,2018,0,0,6,missing,,Rua de Caires,36,36,0,36,36,0,183
9,21,2018,0,0,6,missing,,Avenida Central,25,25,0,124,124,0,183
9,21,2018,0,0,6,missing,,Avenida João Paulo II,39,39,0,9,9,0,183
9,21,2018,1,0,6,missing,,N14 Bosch,46,46,0,74,74,0,184
9,21,2018,1,0,6,missing,,Avenida Padre Júlio Fragata,60,60,0,21,21,0,184
9,21,2018,1,0,6,missing,,Rua Nova Santa Cruz,28,28,0,115,115,0,184
9,21,2018,1,0,6,missing,,Rua Costa Gomes,40,40,0,42,42,0,184
9,21,2018,1,0,6,missing,,Avenida da Liberdade,22,22,0,30,30,0,184
9,21,2018,1,0,6,missing,,Rua de Caires,34,34,0,37,37,0,184
9,21,2018,1,0,6,missing,,Avenida Central,17,17,0,284,284,0,184
9,21,2018,1,0,6,missing,,Avenida João Paulo II,40,40,0,8,8,0,184
9,21,2018,2,0,6,missing,,N14 Bosch,45,45,0,74,74,0,185
9,21,2018,2,0,6,missing,,Avenida Padre Júlio Fragata,60,60,0,20,20,0,185
9,21,2018,2,0,6,missing,,Rua Nova Santa Cruz,28,28,0,115,115,0,185
9,21,2018,2,0,6,missing,,Rua Costa Gomes,40,40,0,42,42,0,185
9,21,2018,2,0,6,missing,,Avenida da Liberdade,22,22,0,30,30,0,185
9,21,2018,2,0,6,missing,,Rua de Caires,34,34,0,36,36,0,185
9,21,2018,2,0,6,missing,,Avenida Central,17,17,0,284,284,0,185
9,21,2018,2,0,6,missing,,Avenida João Paulo II,39,39,0,8,8,0,185
9,21,2018,3,0,6,missing,,N14 Bosch,47,47,0,48,48,0,186
9,21,2018,3,0,6,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,186
9,21,2018,3,0,6,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,186
9,21,2018,3,0,6,missing,,Rua Costa Gomes,25,40,15,26,42,-16,186
9,21,2018,3,0,6,missing,,Avenida da Liberdade,25,25,0,124,124,0,186
9,21,2018,3,0,6,missing,,Rua de Caires,36,36,0,36,36,0,186
9,21,2018,3,0,6,missing,,Avenida Central,25,25,0,124,124,0,186
9,21,2018,3,0,6,missing,,Avenida João Paulo II,39,39,0,9,9,0,186
9,21,2018,4,0,6,missing,,N14 Bosch,47,47,0,48,48,0,187
9,21,2018,4,0,6,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,187
9,21,2018,4,0,6,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,187
9,21,2018,4,0,6,missing,,Rua Costa Gomes,25,40,15,26,42,-16,187
9,21,2018,4,0,6,missing,,Avenida da Liberdade,25,25,0,124,124,0,187
9,21,2018,4,0,6,missing,,Rua de Caires,36,36,0,36,36,0,187
9,21,2018,4,0,6,missing,,Avenida Central,25,25,0,124,124,0,187
9,21,2018,4,0,6,missing,,Avenida João Paulo II,39,39,0,9,9,0,187
9,21,2018,5,0,6,missing,,N14 Bosch,47,47,0,48,48,0,188
9,21,2018,5,0,6,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,188
9,21,2018,5,0,6,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,188
9,21,2018,5,0,6,missing,,Rua Costa Gomes,25,40,15,26,42,-16,188
9,21,2018,5,0,6,missing,,Avenida da Liberdade,25,25,0,124,124,0,188
9,21,2018,5,0,6,missing,,Rua de Caires,36,36,0,36,36,0,188
9,21,2018,5,0,6,missing,,Avenida Central,25,25,0,124,124,0,188
9,21,2018,5,0,6,missing,,Avenida João Paulo II,39,39,0,9,9,0,188
9,21,2018,6,0,6,missing,,N14 Bosch,47,47,0,48,48,0,189
9,21,2018,6,0,6,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,189
9,21,2018,6,0,6,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,189
9,21,2018,6,0,6,missing,,Rua Costa Gomes,25,40,15,26,42,-16,189
9,21,2018,6,0,6,missing,,Avenida da Liberdade,25,25,0,124,124,0,189
9,21,2018,6,0,6,missing,,Rua de Caires,36,36,0,36,36,0,189
9,21,2018,6,0,6,missing,,Avenida Central,25,25,0,124,124,0,189
9,21,2018,6,0,6,missing,,Avenida João Paulo II,39,39,0,9,9,0,189
9,21,2018,7,0,6,missing,,N14 Bosch,39,47,7,62,48,14,190
9,21,2018,7,0,6,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,190
9,21,2018,7,0,6,missing,,Rua Nova Santa Cruz,39,43,4,45,39,5,190
9,21,2018,7,0,6,missing,,Rua Costa Gomes,23,40,16,28,42,-14,190
9,21,2018,7,0,6,missing,,Avenida da Liberdade,25,25,0,124,124,0,190
9,21,2018,7,0,6,missing,,Rua de Caires,28,36,7,50,36,13,190
9,21,2018,7,0,6,missing,,Avenida Central,25,25,0,124,124,0,190
9,21,2018,7,0,6,missing,,Avenida João Paulo II,39,39,0,9,9,0,190
9,21,2018,8,0,6,missing,,N14 Bosch,29,47,17,93,48,45,191
9,21,2018,8,0,6,missing,,Avenida Padre Júlio Fragata,58,67,8,103,83,20,191
9,21,2018,8,0,6,missing,,Rua Nova Santa Cruz,38,43,5,54,39,14,191
9,21,2018,8,0,6,missing,,Rua Costa Gomes,20,40,20,34,42,-8,191
9,21,2018,8,0,6,missing,,Avenida da Liberdade,23,25,1,133,124,9,191
9,21,2018,8,0,6,missing,,Rua de Caires,22,36,13,63,36,27,191
9,21,2018,8,0,6,missing,,Avenida Central,23,25,1,137,124,13,191
9,21,2018,8,0,6,missing,,Avenida João Paulo II,39,39,0,9,9,0,191
9,21,2018,9,0,6,missing,,N14 Bosch,38,47,8,59,48,11,192
9,21,2018,9,0,6,missing,,Avenida Padre Júlio Fragata,65,67,2,86,83,3,192
9,21,2018,9,0,6,missing,,Rua Nova Santa Cruz,40,43,2,44,39,5,192
9,21,2018,9,0,6,missing,,Rua Costa Gomes,22,40,18,30,42,-12,192
9,21,2018,9,0,6,missing,,Avenida da Liberdade,25,25,0,124,124,0,192
9,21,2018,9,0,6,missing,,Rua de Caires,26,36,9,53,36,16,192
9,21,2018,9,0,6,missing,,Avenida Central,25,25,0,124,124,0,192
9,21,2018,9,0,6,missing,,Avenida João Paulo II,35,39,3,10,9,1,192
9,21,2018,10,0,6,missing,,N14 Bosch,28,47,18,82,48,34,193
9,21,2018,10,0,6,missing,,Avenida Padre Júlio Fragata,64,67,2,86,83,3,193
9,21,2018,10,0,6,missing,,Rua Nova Santa Cruz,43,43,0,39,39,0,193
9,21,2018,10,0,6,missing,,Rua Costa Gomes,24,40,16,27,42,-14,193
9,21,2018,10,0,6,missing,,Avenida da Liberdade,22,25,2,142,124,18,193
9,21,2018,10,0,6,missing,,Rua de Caires,28,36,8,50,36,13,193
9,21,2018,10,0,6,missing,,Avenida Central,22,25,2,142,124,18,193
9,21,2018,10,0,6,missing,,Avenida João Paulo II,33,39,6,11,9,2,193
9,21,2018,11,0,6,missing,,N14 Bosch,29,47,17,82,48,34,194
9,21,2018,11,0,6,missing,,Avenida Padre Júlio Fragata,67,67,0,83,83,0,194
9,21,2018,11,0,6,missing,,Rua Nova Santa Cruz,37,43,5,48,39,8,194
9,21,2018,11,0,6,missing,,Rua Costa Gomes,16,40,24,27,42,-15,194
9,21,2018,11,0,6,missing,,Avenida da Liberdade,19,25,5,179,124,55,194
9,21,2018,11,0,6,missing,,Rua de Caires,25,36,10,54,36,17,194
9,21,2018,11,0,6,missing,,Avenida Central,19,25,5,179,124,55,194
9,21,2018,11,0,6,missing,,Avenida João Paulo II,35,39,3,10,9,1,194
10,22,2018,7,0,2,missing,,N14 Bosch,46,46,0,56,56,0,195
10,22,2018,7,0,2,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,195
10,22,2018,7,0,2,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,195
10,22,2018,7,0,2,missing,,Rua Costa Gomes,40,40,0,42,42,0,195
10,22,2018,7,0,2,missing,,Avenida da Liberdade,22,22,0,25,25,0,195
10,22,2018,7,0,2,missing,,Rua de Caires,32,32,0,25,25,0,195
10,22,2018,7,0,2,missing,,Avenida Central,16,16,0,242,242,0,195
10,22,2018,7,0,2,missing,,Avenida João Paulo II,39,39,0,8,8,0,195
10,22,2018,12,0,2,missing,,N14 Bosch,34,46,12,83,59,24,196
10,22,2018,12,0,2,missing,,Avenida Padre Júlio Fragata,56,60,4,23,20,2,196
10,22,2018,12,0,2,missing,,Rua Nova Santa Cruz,23,28,4,135,108,26,196
10,22,2018,12,0,2,missing,,Rua Costa Gomes,34,40,5,50,42,8,196
10,22,2018,12,0,2,missing,,Avenida da Liberdade,19,22,3,30,25,4,196
10,22,2018,12,0,2,missing,,Rua de Caires,26,31,5,33,26,7,196
10,22,2018,12,0,2,missing,,Avenida Central,12,16,3,329,238,90,196
10,22,2018,12,0,2,missing,,Avenida João Paulo II,34,39,4,9,8,1,196
10,24,2018,7,0,4,missing,,N14 Bosch,46,46,0,59,59,0,197
10,24,2018,7,0,4,missing,,Avenida Padre Júlio Fragata,60,60,0,20,20,0,197
10,24,2018,7,0,4,missing,,Rua Nova Santa Cruz,28,28,0,109,109,0,197
10,24,2018,7,0,4,missing,,Rua Costa Gomes,40,40,0,42,42,0,197
10,24,2018,7,0,4,missing,,Avenida da Liberdade,22,22,0,29,29,0,197
10,24,2018,7,0,4,missing,,Rua de Caires,29,29,0,22,22,0,197
10,24,2018,7,0,4,missing,,Avenida Central,17,17,0,274,274,0,197
10,24,2018,7,0,4,missing,,Avenida João Paulo II,39,39,0,8,8,0,197
10,24,2018,8,0,4,missing,,N14 Bosch,38,46,7,68,56,12,198
10,24,2018,8,0,4,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,198
10,24,2018,8,0,4,missing,,Rua Nova Santa Cruz,27,28,1,114,108,6,198
10,24,2018,8,0,4,missing,,Rua Costa Gomes,35,39,4,49,42,6,198
10,24,2018,8,0,4,missing,,Avenida da Liberdade,22,22,0,25,25,0,198
10,24,2018,8,0,4,missing,,Rua de Caires,24,31,6,34,26,8,198
10,24,2018,8,0,4,missing,,Avenida Central,15,16,0,254,242,11,198
10,24,2018,8,0,4,missing,,Avenida João Paulo II,38,38,0,8,8,0,198
10,24,2018,9,0,4,missing,,N14 Bosch,28,45,17,99,59,40,199
10,24,2018,9,0,4,missing,,Avenida Padre Júlio Fragata,37,61,23,34,20,14,199
10,24,2018,9,0,4,missing,,Rua Nova Santa Cruz,24,28,3,133,109,23,199
10,24,2018,9,0,4,missing,,Rua Costa Gomes,24,39,15,74,42,31,199
10,24,2018,9,0,4,missing,,Avenida da Liberdade,19,21,2,29,26,3,199
10,24,2018,9,0,4,missing,,Rua de Caires,23,32,9,52,29,22,199
10,24,2018,9,0,4,missing,,Avenida Central,12,16,3,325,245,80,199
10,24,2018,9,0,4,missing,,Avenida João Paulo II,33,38,5,10,8,1,199
10,24,2018,10,0,4,missing,,N14 Bosch,35,46,10,80,59,20,200
10,24,2018,10,0,4,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,200
10,24,2018,10,0,4,missing,,Rua Nova Santa Cruz,28,28,0,111,108,3,200
10,24,2018,10,0,4,missing,,Rua Costa Gomes,31,39,8,56,42,13,200
10,24,2018,10,0,4,missing,,Avenida da Liberdade,20,21,1,28,26,2,200
10,24,2018,10,0,4,missing,,Rua de Caires,24,32,8,39,29,10,200
10,24,2018,10,0,4,missing,,Avenida Central,13,16,2,305,244,61,200
10,24,2018,10,0,4,missing,,Avenida João Paulo II,38,39,1,8,8,0,200
10,29,2018,6,0,2,missing,,N14 Bosch,46,46,0,56,56,0,201
10,29,2018,6,0,2,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,201
10,29,2018,6,0,2,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,201
10,29,2018,6,0,2,missing,,Rua Costa Gomes,40,40,0,42,42,0,201
10,29,2018,6,0,2,missing,,Avenida da Liberdade,22,22,0,25,25,0,201
10,29,2018,6,0,2,missing,,Rua de Caires,32,32,0,25,25,0,201
10,29,2018,6,0,2,missing,,Avenida Central,16,16,0,242,242,0,201
10,29,2018,6,0,2,missing,,Avenida João Paulo II,39,39,0,8,8,0,201
11,12,2018,3,0,2,missing,,N14 Bosch,46,46,0,56,56,0,202
11,12,2018,3,0,2,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,202
11,12,2018,3,0,2,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,202
11,12,2018,3,0,2,missing,,Rua Costa Gomes,40,40,0,42,42,0,202
11,12,2018,3,0,2,missing,,Avenida da Liberdade,22,22,0,25,25,0,202
11,12,2018,3,0,2,missing,,Rua de Caires,32,32,0,25,25,0,202
11,12,2018,3,0,2,missing,,Avenida Central,16,16,0,242,242,0,202
11,12,2018,3,0,2,missing,,Avenida João Paulo II,39,39,0,8,8,0,202
11,12,2018,5,0,2,missing,,N14 Bosch,46,46,0,56,56,0,203
11,12,2018,5,0,2,missing,,Avenida Padre Júlio Fragata,61,61,0,20,20,0,203
11,12,2018,5,0,2,missing,,Rua Nova Santa Cruz,28,28,0,108,108,0,203
11,12,2018,5,0,2,missing,,Rua Costa Gomes,40,40,0,42,42,0,203
11,12,2018,5,0,2,missing,,Avenida da Liberdade,22,22,0,25,25,0,203
11,12,2018,5,0,2,missing,,Rua de Caires,32,32,0,25,25,0,203
11,12,2018,5,0,2,missing,,Avenida Central,16,16,0,242,242,0,203
11,12,2018,5,0,2,missing,,Avenida João Paulo II,39,39,0,8,8,0,203
11,15,2018,16,0,5,missing,,N14 Bosch,26,46,19,114,59,54,204
11,15,2018,16,0,5,missing,,Avenida Padre Júlio Fragata,53,60,7,24,20,3,204
11,15,2018,16,0,5,missing,,Rua Nova Santa Cruz,20,28,8,155,108,47,204
11,15,2018,16,0,5,missing,,Rua Costa Gomes,28,39,11,76,42,33,204
11,15,2018,16,0,5,missing,,Avenida da Liberdade,21,22,1,29,27,1,204
11,15,2018,16,0,5,missing,,Rua de Caires,25,31,5,34,26,8,204
11,15,2018,16,0,5,missing,,Avenida Central,11,16,5,381,257,123,204
11,15,2018,16,0,5,missing,,Avenida João Paulo II,28,39,10,12,8,3,204
11,19,2018,12,0,2,missing,,N14 Bosch,34,46,12,83,59,24,205
11,19,2018,12,0,2,missing,,Avenida Padre Júlio Fragata,56,60,4,23,20,2,205
11,19,2018,12,0,2,missing,,Rua Nova Santa Cruz,23,28,4,135,108,26,205
11,19,2018,12,0,2,missing,,Rua Costa Gomes,34,40,5,50,42,8,205
11,19,2018,12,0,2,missing,,Avenida da Liberdade,19,22,3,30,25,4,205
11,19,2018,12,0,2,missing,,Rua de Caires,26,31,5,33,26,7,205
11,19,2018,12,0,2,missing,,Avenida Central,12,16,3,329,238,90,205
11,19,2018,12,0,2,missing,,Avenida João Paulo II,34,39,4,9,8,1,205
12,9,2018,15,0,8,missing,,N14 Bosch,42,45,3,62,56,6,206
12,9,2018,15,0,8,missing,,Avenida Padre Júlio Fragata,46,61,14,28,20,8,206
12,9,2018,15,0,8,missing,,Rua Nova Santa Cruz,28,28,0,107,107,0,206
12,9,2018,15,0,8,missing,,Rua Costa Gomes,32,40,7,54,42,11,206
12,9,2018,15,0,8,missing,,Avenida da Liberdade,22,22,0,25,25,0,206
12,9,2018,15,0,8,missing,,Rua de Caires,31,31,0,25,25,0,206
12,9,2018,15,0,8,missing,,Avenida Central,15,16,0,263,247,15,206
12,9,2018,15,0,8,missing,,Avenida João Paulo II,21,38,17,25,8,17,206
12,9,2018,17,0,8,missing,,N14 Bosch,41,46,5,63,56,7,207
12,9,2018,17,0,8,missing,,Avenida Padre Júlio Fragata,43,60,17,33,21,12,207
12,9,2018,17,0,8,missing,,Rua Nova Santa Cruz,28,28,0,110,107,3,207
12,9,2018,17,0,8,missing,,Rua Costa Gomes,31,39,8,55,42,12,207
12,9,2018,17,0,8,missing,,Avenida da Liberdade,22,22,0,25,25,0,207
12,9,2018,17,0,8,missing,,Rua de Caires,30,31,1,27,25,1,207
12,9,2018,17,0,8,missing,,Avenida Central,12,16,3,359,246,113,207
12,9,2018,17,0,8,missing,,Avenida João Paulo II,24,38,14,25,8,16,207
12,12,2018,13,0,4,missing,,N14 Bosch,25,46,21,111,56,54,208
12,12,2018,13,0,4,missing,,Avenida Padre Júlio Fragata,58,61,3,22,20,1,208
12,12,2018,13,0,4,missing,,Rua Nova Santa Cruz,20,28,8,164,106,58,208
12,12,2018,13,0,4,missing,,Rua Costa Gomes,35,40,5,49,42,7,208
12,12,2018,13,0,4,missing,,Avenida da Liberdade,22,22,0,25,25,0,208
12,12,2018,13,0,4,missing,,Rua de Caires,22,31,9,41,26,15,208
12,12,2018,13,0,4,missing,,Avenida Central,13,16,2,302,239,62,208
12,12,2018,13,0,4,missing,,Avenida João Paulo II,35,38,3,9,8,1,208
12,12,2018,14,0,4,missing,,N14 Bosch,24,45,21,117,60,57,209
12,12,2018,14,0,4,missing,,Avenida Padre Júlio Fragata,54,60,6,24,20,3,209
12,12,2018,14,0,4,missing,,Rua Nova Santa Cruz,22,28,5,141,109,32,209
12,12,2018,14,0,4,missing,,Rua Costa Gomes,26,40,14,66,42,24,209
12,12,2018,14,0,4,missing,,Avenida da Liberdade,21,21,0,26,26,0,209
12,12,2018,14,0,4,missing,,Rua de Caires,26,32,6,38,29,8,209
12,12,2018,14,0,4,missing,,Avenida Central,11,16,4,346,244,102,209
12,12,2018,14,0,4,missing,,Avenida João Paulo II,33,39,5,10,8,1,209
12,12,2018,15,0,4,missing,,N14 Bosch,24,46,21,122,59,62,210
12,12,2018,15,0,4,missing,,Avenida Padre Júlio Fragata,56,60,4,23,20,2,210
12,12,2018,15,0,4,missing,,Rua Nova Santa Cruz,22,28,6,147,108,38,210
12,12,2018,15,0,4,missing,,Rua Costa Gomes,30,40,9,57,42,14,210
12,12,2018,15,0,4,missing,,Avenida da Liberdade,20,21,1,28,26,1,210
12,12,2018,15,0,4,missing,,Rua de Caires,25,32,7,41,29,11,210
12,12,2018,15,0,4,missing,,Avenida Central,11,16,5,363,242,121,210
12,12,2018,15,0,4,missing,,Avenida João Paulo II,33,39,6,10,8,2,210
12,12,2018,16,0,4,missing,,N14 Bosch,23,46,23,125,59,66,211
12,12,2018,16,0,4,missing,,Avenida Padre Júlio Fragata,55,61,5,22,20,2,211
12,12,2018,16,0,4,missing,,Rua Nova Santa Cruz,21,28,7,158,109,48,211
12,12,2018,16,0,4,missing,,Rua Costa Gomes,29,40,11,59,42,17,211
12,12,2018,16,0,4,missing,,Avenida da Liberdade,20,21,0,28,26,1,211
12,12,2018,16,0,4,missing,,Rua de Caires,27,32,5,37,29,7,211
12,12,2018,16,0,4,missing,,Avenida Central,12,16,4,338,240,98,211
12,12,2018,16,0,4,missing,,Avenida João Paulo II,30,39,8,11,8,3,211
12,12,2018,17,0,4,missing,,N14 Bosch,25,46,20,111,59,52,212
12,12,2018,17,0,4,missing,,Avenida Padre Júlio Fragata,55,61,5,23,20,2,212
12,12,2018,17,0,4,missing,,Rua Nova Santa Cruz,18,28,9,185,109,75,212
12,12,2018,17,0,4,missing,,Rua Costa Gomes,24,40,15,72,42,30,212
12,12,2018,17,0,4,missing,,Avenida da Liberdade,18,21,3,32,26,6,212
12,12,2018,17,0,4,missing,,Rua de Caires,24,32,8,41,29,12,212
12,12,2018,17,0,4,missing,,Avenida Central,9,16,6,412,245,166,212
12,12,2018,17,0,4,missing,,Avenida João Paulo II,25,39,13,13,8,5,212
12,12,2018,18,0,4,missing,,N14 Bosch,16,46,30,174,59,115,213
12,12,2018,18,0,4,missing,,Avenida Padre Júlio Fragata,32,61,28,45,20,24,213
