"Mes","Dia","Ano","Hora","Minutos","Dia da semana","city_name","road_num","road_name","current_speed","free_flow_speed","speed_diff","current_travel_time","free_flow_travel_time","time_diff"
9,3,2018,9,0,2,"Braga",5,"Avenida João Paulo II",28,39,11,12,9,3
9,3,2018,9,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,9,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,9,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,10,0,2,"Braga",1,"Avenida da Liberdade",19,25,6,163,124,39
9,3,2018,10,0,2,"Braga",2,"Avenida Central",19,25,6,163,124,39
9,3,2018,10,0,2,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,3,2018,10,0,2,"Braga",4,"N14 Bosch",18,47,29,125,48,77
9,3,2018,10,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,10,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,10,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,10,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,11,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,11,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,11,0,2,"Braga",3,"Rua de Caires",28,36,8,48,37,11
9,3,2018,11,0,2,"Braga",4,"N14 Bosch",15,47,32,150,48,102
9,3,2018,11,0,2,"Braga",5,"Avenida João Paulo II",29,39,10,12,9,3
9,3,2018,11,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,11,0,2,"Braga",7,"Rua Nova Santa Cruz",30,44,14,58,39,19
9,3,2018,11,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,12,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,12,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,12,0,2,"Braga",3,"Rua de Caires",27,36,9,50,37,13
9,3,2018,12,0,2,"Braga",4,"N14 Bosch",17,47,30,132,48,84
9,3,2018,12,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,12,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,12,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,12,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,13,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,13,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,13,0,2,"Braga",3,"Rua de Caires",28,36,8,48,37,11
9,3,2018,13,0,2,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,3,2018,13,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,13,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,13,0,2,"Braga",7,"Rua Nova Santa Cruz",30,44,14,58,39,19
9,3,2018,13,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,14,0,2,"Braga",1,"Avenida da Liberdade",14,25,11,221,124,97
9,3,2018,14,0,2,"Braga",2,"Avenida Central",14,25,11,221,124,97
9,3,2018,14,0,2,"Braga",3,"Rua de Caires",24,36,12,56,37,19
9,3,2018,14,0,2,"Braga",4,"N14 Bosch",25,47,22,90,48,42
9,3,2018,14,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,14,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,14,0,2,"Braga",7,"Rua Nova Santa Cruz",33,44,11,52,39,13
9,3,2018,14,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,15,0,2,"Braga",1,"Avenida da Liberdade",19,25,6,163,124,39
9,3,2018,15,0,2,"Braga",2,"Avenida Central",20,25,5,155,124,31
9,3,2018,15,0,2,"Braga",3,"Rua de Caires",26,36,10,52,37,15
9,3,2018,15,0,2,"Braga",4,"N14 Bosch",32,47,15,70,48,22
9,3,2018,15,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,15,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,15,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,15,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,16,0,2,"Braga",1,"Avenida da Liberdade",18,25,7,172,124,48
9,3,2018,16,0,2,"Braga",2,"Avenida Central",18,25,7,172,124,48
9,3,2018,16,0,2,"Braga",3,"Rua de Caires",25,36,11,54,37,17
9,3,2018,16,0,2,"Braga",4,"N14 Bosch",14,47,33,160,48,112
9,3,2018,16,0,2,"Braga",5,"Avenida João Paulo II",28,39,11,12,9,3
9,3,2018,16,0,2,"Braga",6,"Avenida Padre Júlio Fragata",44,67,23,127,83,44
9,3,2018,16,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,16,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,17,0,2,"Braga",1,"Avenida da Liberdade",16,25,9,194,124,70
9,3,2018,17,0,2,"Braga",2,"Avenida Central",16,25,9,194,124,70
9,3,2018,17,0,2,"Braga",3,"Rua de Caires",22,36,14,61,37,24
9,3,2018,17,0,2,"Braga",4,"N14 Bosch",16,47,31,140,48,92
9,3,2018,17,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,17,0,2,"Braga",6,"Avenida Padre Júlio Fragata",31,67,36,180,83,97
9,3,2018,17,0,2,"Braga",7,"Rua Nova Santa Cruz",32,44,12,54,39,15
9,3,2018,17,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,18,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,18,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,18,0,2,"Braga",3,"Rua de Caires",26,36,10,52,37,15
9,3,2018,18,0,2,"Braga",4,"N14 Bosch",33,47,14,68,48,20
9,3,2018,18,0,2,"Braga",5,"Avenida João Paulo II",5,39,34,70,9,61
9,3,2018,18,0,2,"Braga",6,"Avenida Padre Júlio Fragata",17,67,50,328,83,245
9,3,2018,18,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,18,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,19,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,19,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,19,0,2,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,3,2018,19,0,2,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,3,2018,19,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,19,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,19,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,19,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,20,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,20,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,20,0,2,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,3,2018,20,0,2,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,3,2018,20,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,20,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,20,0,2,"Braga",7,"Rua Nova Santa Cruz",30,44,14,58,39,19
9,3,2018,20,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,21,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,21,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,21,0,2,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,3,2018,21,0,2,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,3,2018,21,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,21,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,21,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,21,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,22,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,22,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,22,0,2,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,3,2018,22,0,2,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,3,2018,22,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,22,0,2,"Braga",6,"Avenida Padre Júlio Fragata",52,67,15,107,83,24
9,3,2018,22,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,22,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,3,2018,23,0,2,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,3,2018,23,0,2,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,3,2018,23,0,2,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,3,2018,23,0,2,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,3,2018,23,0,2,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,3,2018,23,0,2,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,3,2018,23,0,2,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,3,2018,23,0,2,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,0,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,0,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,0,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,0,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,0,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,0,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,0,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,0,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,1,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,1,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,1,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,1,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,1,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,1,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,1,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,1,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,2,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,2,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,2,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,2,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,2,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,2,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,2,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,2,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,3,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,3,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,3,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,3,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,3,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,3,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,3,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,3,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,5,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,5,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,5,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,5,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,5,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,5,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,5,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,5,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,6,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,6,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,6,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,6,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,6,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,6,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,6,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,6,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,7,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,7,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,7,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,7,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,7,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,7,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,7,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,7,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,8,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,8,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,8,0,3,"Braga",3,"Rua de Caires",14,36,22,96,37,59
9,4,2018,8,0,3,"Braga",4,"N14 Bosch",35,47,12,64,48,16
9,4,2018,8,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,8,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,8,0,3,"Braga",7,"Rua Nova Santa Cruz",27,44,17,64,39,25
9,4,2018,8,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,9,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,9,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,9,0,3,"Braga",3,"Rua de Caires",26,36,10,52,37,15
9,4,2018,9,0,3,"Braga",4,"N14 Bosch",28,47,19,80,48,32
9,4,2018,9,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,9,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,9,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,9,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,10,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,10,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,10,0,3,"Braga",3,"Rua de Caires",16,36,20,84,37,47
9,4,2018,10,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,10,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,10,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,10,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,10,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,11,0,3,"Braga",1,"Avenida da Liberdade",19,25,6,163,124,39
9,4,2018,11,0,3,"Braga",2,"Avenida Central",19,25,6,163,124,39
9,4,2018,11,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,11,0,3,"Braga",4,"N14 Bosch",32,47,15,70,48,22
9,4,2018,11,0,3,"Braga",5,"Avenida João Paulo II",27,39,12,13,9,4
9,4,2018,11,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,11,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,11,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,12,0,3,"Braga",1,"Avenida da Liberdade",18,25,7,172,124,48
9,4,2018,12,0,3,"Braga",2,"Avenida Central",18,25,7,172,124,48
9,4,2018,12,0,3,"Braga",3,"Rua de Caires",26,36,10,52,37,15
9,4,2018,12,0,3,"Braga",4,"N14 Bosch",33,47,14,68,48,20
9,4,2018,12,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,12,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,12,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,12,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,13,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,13,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,13,0,3,"Braga",3,"Rua de Caires",23,36,13,59,37,22
9,4,2018,13,0,3,"Braga",4,"N14 Bosch",33,47,14,68,48,20
9,4,2018,13,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,13,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,13,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,13,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,14,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,14,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,14,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,14,0,3,"Braga",4,"N14 Bosch",15,47,32,150,48,102
9,4,2018,14,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,14,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,14,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,14,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,15,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,15,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,15,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,15,0,3,"Braga",4,"N14 Bosch",26,47,21,86,48,38
9,4,2018,15,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,15,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,15,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,15,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,16,0,3,"Braga",1,"Avenida da Liberdade",17,25,8,182,124,58
9,4,2018,16,0,3,"Braga",2,"Avenida Central",17,25,8,182,124,58
9,4,2018,16,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,16,0,3,"Braga",4,"N14 Bosch",32,47,15,70,48,22
9,4,2018,16,0,3,"Braga",5,"Avenida João Paulo II",29,39,10,12,9,3
9,4,2018,16,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,16,0,3,"Braga",7,"Rua Nova Santa Cruz",33,44,11,52,39,13
9,4,2018,16,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,17,0,3,"Braga",1,"Avenida da Liberdade",19,25,6,163,124,39
9,4,2018,17,0,3,"Braga",2,"Avenida Central",19,25,6,163,124,39
9,4,2018,17,0,3,"Braga",3,"Rua de Caires",25,36,11,54,37,17
9,4,2018,17,0,3,"Braga",4,"N14 Bosch",16,47,31,140,48,92
9,4,2018,17,0,3,"Braga",5,"Avenida João Paulo II",10,39,29,35,9,26
9,4,2018,17,0,3,"Braga",6,"Avenida Padre Júlio Fragata",18,67,49,310,83,227
9,4,2018,17,0,3,"Braga",7,"Rua Nova Santa Cruz",31,44,13,56,39,17
9,4,2018,17,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,18,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,18,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,18,0,3,"Braga",3,"Rua de Caires",23,36,13,59,37,22
9,4,2018,18,0,3,"Braga",4,"N14 Bosch",17,47,30,132,48,84
9,4,2018,18,0,3,"Braga",5,"Avenida João Paulo II",19,39,20,18,9,9
9,4,2018,18,0,3,"Braga",6,"Avenida Padre Júlio Fragata",24,67,43,232,83,149
9,4,2018,18,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,18,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,19,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,19,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,19,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,19,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,19,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,19,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,19,0,3,"Braga",7,"Rua Nova Santa Cruz",31,44,13,56,39,17
9,4,2018,19,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,20,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,20,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,20,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,20,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,20,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,20,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,20,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,20,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,21,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,21,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,21,0,3,"Braga",3,"Rua de Caires",26,36,10,52,37,15
9,4,2018,21,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,21,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,21,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,21,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,21,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,22,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,22,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,22,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,22,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,22,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,22,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,22,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,22,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,4,2018,23,0,3,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,4,2018,23,0,3,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,4,2018,23,0,3,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,4,2018,23,0,3,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,4,2018,23,0,3,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,4,2018,23,0,3,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,4,2018,23,0,3,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,4,2018,23,0,3,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,5,2018,0,0,4,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,5,2018,0,0,4,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,5,2018,0,0,4,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,5,2018,0,0,4,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,5,2018,0,0,4,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,5,2018,0,0,4,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,5,2018,0,0,4,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,5,2018,0,0,4,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
9,5,2018,1,0,4,"Braga",1,"Avenida da Liberdade",25,25,0,124,124,0
9,5,2018,1,0,4,"Braga",2,"Avenida Central",25,25,0,124,124,0
9,5,2018,1,0,4,"Braga",3,"Rua de Caires",36,36,0,37,37,0
9,5,2018,1,0,4,"Braga",4,"N14 Bosch",47,47,0,48,48,0
9,5,2018,1,0,4,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
9,5,2018,1,0,4,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
9,5,2018,1,0,4,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
9,5,2018,1,0,4,"Braga",8,"Rua Costa Gomes",0,41,41,-1,42,-43
