"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa","diif_ranker"
8,6,2018,4,0,2,5561.0,83.0,67.0,0,0,0,19,1015,100,1,90,1,0,0,0,0,0.0
8,6,2018,5,0,2,5561.0,83.0,67.0,0,0,0,19,1016,100,1,90,1,0,0,0,0,0.0
8,6,2018,6,0,2,5561.0,83.0,67.0,0,0,0,18,1016,100,1,90,1,0,0,0,0,0.0
8,6,2018,7,0,2,5561.0,83.0,67.0,0,0,0,18,1016,100,0,90,1,0,0,0,0,0.0
8,6,2018,8,0,2,5561.0,83.0,67.0,0,0,0,18,1016,100,1,90,1,0,0,0,0,0.0
8,6,2018,9,0,2,5561.0,83.0,67.0,0,0,0,19,1016,93,1,90,1,0,0,0,0,0.0
8,6,2018,10,0,2,5561.0,83.0,67.0,0,0,0,19,1016,93,2,90,1,0,0,0,0,0.0
8,6,2018,11,0,2,5561.0,83.0,67.0,0,0,0,20,1017,88,2,90,1,0,0,0,0,0.0
8,6,2018,12,0,2,5561.0,83.0,67.0,0,0,0,22,1017,73,2,90,1,0,0,0,0,0.0
8,6,2018,13,0,2,5561.0,83.0,67.0,0,0,0,21,1016,83,2,75,1,0,0,0,0,0.0
8,6,2018,14,0,2,5561.0,92.0,60.44565217391305,0,0,0,21,1016,77,2,75,1,0,0,0,0,6.554347826086953
8,6,2018,15,0,2,5561.0,119.0,46.73109243697479,0,0,0,22,1016,73,2,75,1,0,0,0,0,20.26890756302521
8,6,2018,16,0,2,5561.0,116.0,47.939655172413794,0,0,0,21,1016,83,3,75,1,0,0,0,0,19.060344827586206
8,6,2018,17,0,2,5561.0,328.0,16.954268292682926,320,209,1,22,1016,73,3,75,1,0,0,0,0,50.045731707317074
8,6,2018,18,0,2,5561.0,328.0,16.954268292682926,0,0,0,21,1016,77,3,20,1,0,0,0,0,50.045731707317074
8,6,2018,19,0,2,5561.0,192.0,28.963541666666668,0,0,0,20,1016,82,1,20,1,0,0,0,0,38.03645833333333
8,6,2018,20,0,2,5561.0,105.0,52.96190476190476,0,0,0,19,1016,88,1,20,1,0,0,0,0,14.038095238095238
8,6,2018,21,0,2,5561.0,83.0,67.0,0,0,0,19,1017,88,1,75,1,0,0,0,0,0.0
8,6,2018,22,0,2,5561.0,83.0,67.0,0,0,0,20,1017,82,0,75,1,0,0,0,0,0.0
8,6,2018,23,0,2,5561.0,83.0,67.0,0,0,0,20,1017,82,1,90,1,0,0,0,0,0.0
8,7,2018,0,0,3,5561.0,83.0,67.0,0,0,0,19,1017,93,3,90,1,0,0,0,0,0.0
8,7,2018,1,0,3,5561.0,83.0,67.0,0,0,0,18,1017,100,4,90,1,0,0,0,0,0.0
8,7,2018,2,0,3,5561.0,83.0,67.0,0,0,0,18,1016,93,4,90,1,0,0,0,0,0.0
8,7,2018,3,0,3,5561.0,83.0,67.0,0,0,0,18,1016,93,5,90,1,0,0,0,0,0.0
8,7,2018,4,0,3,5561.0,83.0,67.0,0,0,0,18,1016,93,4,90,1,0,0,0,0,0.0
8,7,2018,5,0,3,5561.0,83.0,67.0,0,0,0,18,1016,93,4,90,1,0,0,0,0,0.0
8,7,2018,6,0,3,5561.0,83.0,67.0,0,0,0,18,1016,93,5,90,1,0,0,0,0,0.0
