Atual,Previsao
0.0,-4.472674369812012
0.0,-2.6767218112945557
0.0,-3.3889377117156982
0.0,-4.455033302307129
0.0,-3.029383420944214
0.0,-3.259962797164917
0.0,-4.425760269165039
0.0,-2.7454984188079834
0.0,-3.276768922805786
0.0,-4.408987998962402
0.0,-2.840176820755005
0.0,-2.996422052383423
0.0,-4.328779220581055
0.0,-2.9274117946624756
0.0,-3.19008469581604
0.0,-4.412459373474121
0.0,-2.8857553005218506
0.0,-3.1732118129730225
0.0,-4.419818878173828
0.0,-2.9551827907562256
0.0,-3.430110216140747
0.0,-4.461525917053223
0.0,-2.771533727645874
0.0,-3.1373298168182373
0.0,-4.366964340209961
220.53957164531948,198.04177856445312
0.0,0.9367454051971436
710.5720539375873,703.388671875
513.9804523481881,542.5410766601562
400.5042485830038,436.6900939941406
0.0,2.8414785861968994
0.0,-1.2860023975372314
400.5042485830038,423.0479431152344
0.0,1.6620123386383057
183.56444726721008,156.54884338378906
0.0,1.5037310123443604
580.6075480229534,576.5414428710938
255.3105514932177,293.8887939453125
400.5042485830038,438.0699768066406
0.0,2.9685676097869873
220.53957164531948,229.96585083007812
0.0,1.8558251857757568
0.0,-3.017634153366089
439.82406867606153,475.27825927734375
0.0,4.336005210876465
0.0,-2.3878800868988037
255.23001914550446,288.8466796875
489.50519271256013,503.3068542480469
0.0,3.1056535243988037
586.8582776811403,636.4656982421875
629.3638192018631,637.2994384765625
0.0,4.022046089172363
439.3891848872267,489.2244567871094
629.3638192018631,637.5385131835938
710.5720539375873,726.8987426757812
771.5859783455243,823.0992431640625
1293.9683317888598,1303.8604736328125
1672.527710670099,1667.716796875
661.3332100179762,665.1045532226562
390.49164236842876,420.7818603515625
607.6616185397298,620.84326171875
0.0,4.844561576843262
0.0,-1.6345083713531494
0.0,-4.077554702758789
0.0,-2.8881418704986572
0.0,-3.226367235183716
0.0,-4.2422285079956055
0.0,-2.972472906112671
0.0,-3.2795393466949463
0.0,-4.43447208404541
0.0,-3.1225931644439697
0.0,-3.2173216342926025
0.0,-4.414211273193359
0.0,-2.9821527004241943
0.0,-3.2116973400115967
0.0,-4.377962112426758
0.0,-2.9550158977508545
0.0,-3.1964433193206787
0.0,-4.36679744720459
439.3891848872267,466.595947265625
0.0,3.574906587600708
0.0,-2.8639256954193115
0.0,-2.454754114151001
0.0,-3.069204092025757
0.0,-4.24671745300293
0.0,-2.7417266368865967
0.0,-3.2643187046051025
0.0,-4.419936180114746
0.0,-3.0123770236968994
0.0,-3.2017838954925537
0.0,-4.411540985107422
0.0,-2.8048455715179443
0.0,-2.999359369277954
0.0,-4.3588361740112305
0.0,-2.776423692703247
0.0,-3.315054178237915
0.0,-4.483171463012695
0.0,-3.0839407444000244
0.0,-3.07611346244812
995.3272251822058,1003.5897827148438
220.53957164531948,192.0562286376953
0.0,2.208303213119507
0.0,-3.2679569721221924
255.23001914550446,272.7707824707031
390.49164236842876,425.7763977050781
0.0,2.6852834224700928
0.0,-0.5108010768890381
293.70311562753614,323.92852783203125
0.0,0.6123888492584229
220.53957164531948,234.35476684570312
400.5042485830038,428.7974548339844
0.0,2.081514596939087
0.0,-0.9423863887786865
489.50519271256013,498.58453369140625
801.0084971660076,802.8489379882812
0.0,5.128230094909668
0.0,-0.9347760677337646
423.61026292433104,431.99835205078125
439.3891848872267,471.9571533203125
795.4459381579104,815.5567016601562
0.0,3.783055543899536
218.2656715451211,235.4141387939453
629.3638192018631,647.7605590820312
0.0,3.170875310897827
328.4608807905582,396.6988220214844
758.01318812695,771.10107421875
959.7798242828413,1005.655029296875
735.3979409152205,758.2042846679688
685.3072697975844,694.0120849609375
1394.3971032033733,1452.15380859375
402.4820473414384,418.2281188964844
390.49164236842876,428.9566650390625
423.61026292433104,443.10064697265625
330.64403545025425,375.9880065917969
0.0,2.6443278789520264
0.0,-3.161262273788452
0.0,-2.649017572402954
0.0,-3.1017649173736572
0.0,-4.291611671447754
0.0,-2.94153094291687
0.0,-3.477240800857544
0.0,-4.593938827514648
0.0,-3.4097158908843994
0.0,-3.3228647708892822
0.0,-4.491366386413574
0.0,-2.8153932094573975
0.0,-3.2218778133392334
0.0,-4.362024307250977
0.0,-2.8481876850128174
0.0,-3.2261669635772705
0.0,-4.3473711013793945
0.0,-2.8144919872283936
0.0,-3.3704793453216553
0.0,-4.359587669372559
0.0,-2.996288537979126
0.0,-3.3241665363311768
0.0,-4.382968902587891
0.0,-2.9814016819000244
0.0,-3.2612311840057373
0.0,-4.387458801269531
0.0,-2.9394114017486572
0.0,-3.152717351913452
0.0,-4.341663360595703
0.0,-2.779477834701538
0.0,-3.1708920001983643
0.0,-4.330948829650879
0.0,-2.885838747024536
0.0,-3.213266134262085
0.0,-4.34820556640625
0.0,-2.8890597820281982
400.5042485830038,422.6764221191406
710.5720539375873,708.79443359375
218.2656715451211,194.96160888671875
0.0,1.8763864040374756
0.0,-3.27703595161438
0.0,-2.5114142894744873
0.0,-2.529855966567993
0.0,-3.938499689102173
220.53957164531948,217.22352600097656
0.0,1.4084184169769287
0.0,-3.0304014682769775
293.70311562753614,346.4853210449219
0.0,3.5063135623931885
0.0,-2.5700771808624268
550.8529630601233,583.7037963867188
0.0,5.159421920776367
0.0,-2.000688314437866
292.2633944724992,347.33795166015625
390.49164236842876,425.5448913574219
0.0,3.2937252521514893
292.2633944724992,356.56646728515625
550.6933418016303,562.1119384765625
695.0129762048161,702.4122924804688
292.2633944724992,332.2792663574219
400.5042485830038,441.5894470214844
695.0129762048161,696.4901733398438
367.5390944165816,410.23687744140625
909.0810721804689,930.1295776367188
1405.2174928731256,1400.107421875
770.9706785222824,785.360107421875
1122.9825009288145,1150.5206298828125
1596.7367144377613,1622.955322265625
772.2012781687663,760.740966796875
489.50519271256013,506.2356262207031
757.2033449772416,789.039306640625
365.391006276269,390.3281555175781
0.0,4.265008926391602
0.0,-2.1789634227752686
0.0,-1.8181073665618896
0.0,-2.58830189704895
0.0,-3.887864351272583
0.0,-2.328416109085083
0.0,-2.823854684829712
0.0,-4.175654411315918
0.0,-2.6103484630584717
0.0,-2.9727232456207275
0.0,-4.219079971313477
0.0,-2.637535333633423
0.0,-2.9998767375946045
0.0,-4.232831954956055
0.0,-2.6379692554473877
0.0,-2.9985249042510986
0.0,-4.230212211608887
0.0,-2.625952959060669
0.0,-3.458331823348999
0.0,-4.810666084289551
0.0,-3.37870717048645
0.0,-3.3570778369903564
0.0,-4.2918291091918945
0.0,-2.718912363052368
0.0,-2.637735605239868
0.0,-4.031676292419434
0.0,-2.3264968395233154
0.0,-2.7836334705352783
0.0,-4.080709457397461
0.0,-2.4125802516937256
0.0,-3.5580503940582275
0.0,-4.833513259887695
0.0,-3.553060293197632
0.0,-3.2876837253570557
0.0,-4.314909934997559
0.0,-2.5971639156341553
0.0,-2.6524221897125244
0.0,-4.006758689880371
0.0,-2.2581875324249268
0.0,-2.654041051864624
0.0,-3.9898359775543213
0.0,-2.178596258163452
0.0,-2.727574110031128
0.0,-4.014219284057617
0.0,-2.363964319229126
0.0,-2.513333559036255
0.0,-3.9562737941741943
0.0,-2.0986545085906982
0.0,-2.200843095779419
0.0,-3.7825381755828857
0.0,-1.7451751232147217
0.0,-2.1647942066192627
580.6075480229534,578.93115234375
330.64403545025425,387.4526672363281
886.3540453759574,928.0531616210938
550.6933418016303,560.0676879882812
0.0,6.308279991149902
400.5042485830038,442.6209716796875
580.6075480229534,581.7120971679688
0.0,6.025196075439453
477.26756289474616,514.3119506835938
550.6933418016303,558.33544921875
0.0,5.775257110595703
489.50519271256013,523.735595703125
1028.9531449518747,1072.7703857421875
0.0,4.697962760925293
0.0,-0.4735839366912842
1221.5379581781617,1245.0
0.0,4.469953536987305
0.0,-0.1884138584136963
839.8073462474861,864.4263916015625
0.0,4.73486328125
0.0,-0.5459821224212646
801.0084971660076,824.8662719726562
255.23001914550446,253.1536865234375
0.0,3.451155424118042
794.6564136535353,815.199951171875
0.0,4.473775863647461
0.0,-0.48847079277038574
0.0,-3.5560643672943115
0.0,-2.13415265083313
0.0,-2.219184637069702
985.4512432239699,1012.41064453125
0.0,4.700182914733887
0.0,-0.40357232093811035
0.0,-3.478459119796753
0.0,-2.156449556350708
0.0,-2.108701467514038
0.0,-3.591862916946411
0.0,-1.8870675563812256
0.0,-2.3690545558929443
0.0,-3.7212717533111572
0.0,-1.9832980632781982
0.0,-2.2340714931488037
0.0,-3.7267792224884033
0.0,-1.963571310043335
0.0,-2.4473941326141357
0.0,-3.7743771076202393
0.0,-2.0916450023651123
0.0,-2.9977238178253174
0.0,-4.484123229980469
0.0,-2.9811012744903564
0.0,-2.6786911487579346
0.0,-4.091156959533691
0.0,-2.6629698276519775
0.0,-3.384331464767456
0.0,-4.567302703857422
0.0,-3.050028085708618
0.0,-3.3076775074005127
0.0,-4.47956657409668
0.0,-2.966398000717163
0.0,-3.2589447498321533
0.0,-4.47569465637207
0.0,-3.078533411026001
0.0,-2.87328839302063
0.0,-3.967639207839966
0.0,-2.5630509853363037
0.0,-2.1293461322784424
0.0,-3.9275014400482178
0.0,-2.1040618419647217
0.0,-2.092229127883911
0.0,-3.8130128383636475
0.0,-1.7897021770477295
0.0,-2.3457729816436768
0.0,-3.787912130355835
0.0,-1.87705397605896
1122.9825009288145,1132.1793212890625
839.8073462474861,832.7000732421875
0.0,7.742008209228516
1188.3382638877279,1220.8115234375
0.0,3.7569034099578857
0.0,0.5849015712738037
550.6933418016303,575.75146484375
607.6616185397298,612.3099975585938
0.0,6.8835601806640625
489.50519271256013,519.8900146484375
917.8222363360504,945.321533203125
0.0,6.254223823547363
0.0,-0.8167827129364014
995.3272251822058,1026.464599609375
0.0,5.302182197570801
0.0,-0.9909021854400635
0.0,-3.8343584537506104
0.0,-2.8052127361297607
0.0,-2.996588945388794
0.0,-4.21235466003418
0.0,-2.776123285293579
0.0,-3.148411512374878
0.0,-4.358419418334961
0.0,-2.883535623550415
0.0,-3.3082783222198486
0.0,-4.441448211669922
0.0,-3.0097568035125732
0.0,-3.453875780105591
0.0,-4.50478458404541
0.0,-3.1489956378936768
0.0,-3.4809958934783936
0.0,-4.555453300476074
0.0,-3.1481945514678955
0.0,-3.3405888080596924
0.0,-4.489246368408203
0.0,-3.0390965938568115
0.0,-3.2898199558258057
0.0,-4.449409484863281
0.0,-2.9872429370880127
0.0,-3.4101831912994385
0.0,-4.471639633178711
0.0,-3.0523812770843506
0.0,-3.4356677532196045
0.0,-4.536543846130371
0.0,-3.194624185562134
0.0,-3.5927975177764893
0.0,-4.596258163452148
0.0,-3.2231295108795166
0.0,-3.4861361980438232
0.0,-4.557839393615723
0.0,-3.16381573677063
400.5042485830038,416.0283203125
0.0,1.2464821338653564
0.0,-1.5420329570770264
0.0,-2.887006998062134
959.7798242828413,969.7259521484375
220.53957164531948,181.4067840576172
400.5042485830038,442.47235107421875
0.0,3.1300199031829834
292.2633944724992,344.0356750488281
0.0,2.9724395275115967
0.0,-2.9792487621307373
218.2656715451211,215.37835693359375
390.49164236842876,427.2827453613281
0.0,3.1329071521759033
255.23001914550446,302.7597961425781
0.0,2.585381269454956
660.8320101619563,658.90966796875
255.3105514932177,299.8602600097656
0.0,3.732820749282837
580.6075480229534,581.7620239257812
367.5390944165816,417.81182861328125
400.5042485830038,437.1710510253906
489.5051927125603,503.927490234375
292.2633944724992,345.1077575683594
390.49164236842876,430.67071533203125
0.0,2.8915798664093018
476.7196093208143,519.4252319335938
629.3638192018631,639.9869384765625
550.6933418016303,566.775634765625
365.391006276269,422.5273742675781
685.3072697975844,698.5265502929688
794.6564136535353,809.7183837890625
770.9706785222824,817.2105712890625
1228.757932727447,1252.7313232421875
1431.8026886842385,1509.6141357421875
402.4820473414384,435.091064453125
0.0,5.528055191040039
0.0,-2.031012773513794
365.391006276269,407.6766357421875
0.0,3.689011335372925
0.0,-2.814542055130005
0.0,-2.4867141246795654
0.0,-3.3224308490753174
0.0,-4.348588943481445
0.0,-2.953897714614868
0.0,-3.367108106613159
0.0,-4.495855331420898
0.0,-3.1364119052886963
0.0,-3.370429277420044
0.0,-4.506169319152832
0.0,-3.1165683269500732
0.0,-3.4805619716644287
0.0,-4.511326789855957
0.0,-3.090616464614868
0.0,-3.5178959369659424
0.0,-4.546724319458008
0.0,-3.152066469192505
0.0,-3.373483419418335
0.0,-4.459589958190918
0.0,-2.925642728805542
0.0,-3.145841360092163
0.0,-4.404415130615234
0.0,-2.999476194381714
0.0,-3.214801549911499
0.0,-4.375391960144043
0.0,-2.809668779373169
0.0,-2.9594385623931885
0.0,-4.237421989440918
0.0,-2.5735318660736084
0.0,-2.8342854976654053
0.0,-4.099968910217285
0.0,-2.3397815227508545
0.0,-2.7076804637908936
0.0,-4.033044815063477
0.0,-2.291499376296997
1064.6737941498184,1075.41015625
757.2033449772416,756.57421875
0.0,8.687807083129883
0.0,-0.4275548458099365
0.0,-3.738011121749878
0.0,-2.0228350162506104
0.0,-2.1212351322174072
0.0,-3.6699020862579346
220.53957164531948,224.4063720703125
0.0,2.4014651775360107
0.0,-2.5471293926239014
218.2656715451211,233.5850830078125
0.0,2.419973611831665
489.5051927125603,498.45452880859375
330.64403545025425,391.0887145996094
400.5042485830038,441.40966796875
0.0,3.588207960128784
0.0,0.032318830490112305
400.5042485830038,425.40673828125
0.0,2.5772035121917725
367.5390944165816,428.1101989746094
550.6933418016303,568.2509765625
580.6075480229534,590.9307861328125
439.82406867606153,488.644775390625
613.6297237218166,630.5756225585938
839.8073462474861,860.5596313476562
330.64403545025425,387.79998779296875
685.3072697975844,706.361083984375
710.5720539375873,717.5069580078125
807.8203012697783,875.7727661132812
564.8136838991079,580.3568725585938
922.1413998011612,967.7957153320312
550.8529630601233,580.7492065429688
400.5042485830038,431.1378479003906
0.0,3.1068384647369385
255.23001914550446,288.333984375
0.0,1.9235169887542725
0.0,-3.1156671047210693
0.0,-2.3701226711273193
0.0,-2.965162992477417
0.0,-4.188021659851074
0.0,-2.719813585281372
0.0,-2.85256028175354
0.0,-4.162487030029297
0.0,-2.498713731765747
0.0,-2.5258004665374756
0.0,-3.996962308883667
0.0,-2.286943197250366
0.0,-2.6651394367218018
0.0,-3.908909559249878
0.0,-2.0141899585723877
0.0,-2.3937880992889404
0.0,-3.770037889480591
0.0,-1.8713128566741943
0.0,-2.365199327468872
0.0,-3.7563693523406982
0.0,-1.9442451000213623
0.0,-2.56555438041687
0.0,-3.8622963428497314
0.0,-2.1473705768585205
0.0,-2.5643527507781982
0.0,-3.884209394454956
0.0,-2.0690810680389404
0.0,-2.4999654293060303
0.0,-3.8482940196990967
0.0,-2.0579326152801514
0.0,-2.5983989238739014
0.0,-3.891085386276245
0.0,-2.15903639793396
0.0,-2.4517834186553955
0.0,-3.940068483352661
54.10320551033558,6.0208740234375
613.6297237218166,616.0795288085938
1060.8092794705087,1100.9420166015625
0.0,8.149443626403809
0.0,-0.3922569751739502
0.0,-3.4882891178131104
0.0,-1.9702303409576416
613.6297237218166,624.9518432617188
0.0,4.15976619720459
0.0,0.5934798717498779
0.0,-1.6580069065093994
0.0,-3.581031560897827
255.23001914550446,299.28424072265625
0.0,3.394261598587036
0.0,-2.5198423862457275
697.6589148000363,725.9791259765625
0.0,7.1130218505859375
0.0,-1.4874589443206787
0.0,-0.838245153427124
0.0,-2.188025712966919
0.0,-3.413604497909546
220.53957164531948,236.40386962890625
550.6933418016303,565.3465576171875
0.0,4.343565940856934
292.2633944724992,360.1614074707031
293.70311562753614,340.7277526855469
0.0,2.1461689472198486
367.5390944165816,424.3631896972656
1228.757932727447,1230.966796875
1599.6330404714022,1616.86279296875
439.82406867606153,478.37371826171875
613.6297237218166,634.9413452148438
1325.4102335334476,1349.2547607421875
404.45708381110416,450.82513427734375
390.49164236842876,431.1150207519531
550.6933418016303,555.8314819335938
404.45708381110416,442.21893310546875
564.8136838991079,578.5430297851562
0.0,3.4592998027801514
0.0,-0.7181990146636963
0.0,-2.617741823196411
0.0,-4.122982978820801
0.0,-2.5065243244171143
0.0,-2.939845323562622
0.0,-4.157146453857422
0.0,-2.600969076156616
0.0,-2.9954206943511963
0.0,-4.110766410827637
0.0,-2.164961099624634
0.0,-2.4213755130767822
0.0,-3.926032781600952
0.0,-2.128194570541382
0.0,-2.64673113822937
0.0,-3.9511168003082275
0.0,-2.2112905979156494
0.0,-2.6598823070526123
0.0,-3.9515841007232666
0.0,-2.1056973934173584
0.0,-2.58402943611145
0.0,-3.9088594913482666
0.0,-2.0838677883148193
0.0,-2.5767529010772705
0.0,-3.9017999172210693
0.0,-2.0721685886383057
0.0,-2.531942129135132
0.0,-3.8659679889678955
0.0,-1.967393159866333
0.0,-2.5070583820343018
0.0,-3.861461877822876
0.0,-2.0558464527130127
0.0,-2.5299394130706787
0.0,-3.8622796535491943
0.0,-1.9621026515960693
1330.302347254134,1298.8182373046875
1617.226016430104,1589.8052978515625
365.391006276269,395.527099609375
0.0,6.129036903381348
580.6075480229534,588.1544189453125
0.0,5.836824417114258
0.0,-0.20567059516906738
0.0,-3.2030189037323
0.0,-1.3748228549957275
0.0,-1.6592752933502197
0.0,-3.3769381046295166
183.56444726721008,160.78521728515625
0.0,2.1696841716766357
508.3323155091972,515.4779052734375
118.93762533677088,66.69208526611328
477.26756289474616,509.5450134277344
489.5051927125603,503.9322814941406
0.0,7.768960952758789
390.49164236842876,433.30047607421875
0.0,2.977496385574341
255.3105514932177,319.6714782714844
400.5042485830038,438.23260498046875
607.6616185397298,616.7666625976562
404.45708381110416,456.0448303222656
564.8136838991079,590.5113525390625
0.0,4.451145172119141
402.4820473414384,462.51708984375
1217.322123982551,1229.1998291015625
1383.572029990501,1421.0518798828125
588.6592308951216,629.1419067382812
1293.9683317888598,1326.4462890625
1766.374869929757,1694.4840087890625
844.601557370247,875.406982421875
1290.1958293638195,1332.063232421875
1467.2496164323898,1557.5711669921875
365.391006276269,388.7813415527344
477.26756289474616,504.2861328125
0.0,4.7200927734375
0.0,0.4905068874359131
0.0,-1.4952528476715088
0.0,-3.442126512527466
0.0,-1.2477505207061768
0.0,-2.1837031841278076
0.0,-3.6059319972991943
0.0,-1.7313897609710693
0.0,-2.1563994884490967
0.0,-3.7689030170440674
0.0,-1.713165044784546
0.0,-2.3509132862091064
0.0,-3.653045892715454
0.0,-1.5063512325286865
0.0,-2.0756566524505615
0.0,-3.660839796066284
0.0,-1.6197049617767334
0.0,-2.1992409229278564
0.0,-3.6809170246124268
0.0,-1.573725938796997
0.0,-2.265397310256958
0.0,-3.7101566791534424
0.0,-1.6523993015289307
0.0,-2.372509241104126
0.0,-3.792802095413208
0.0,-1.8516528606414795
0.0,-2.5441086292266846
0.0,-3.911813497543335
0.0,-2.056647539138794
0.0,-2.4499642848968506
0.0,-3.8853108882904053
0.0,-1.8605482578277588
0.0,-2.5886523723602295
0.0,-3.9506828784942627
0.0,-2.0851528644561768
0.0,-2.6717817783355713
882.2218586842278,875.7675170898438
220.53957164531948,230.16941833496094
0.0,3.4997379779815674
0.0,-2.602471113204956
0.0,-1.5163815021514893
0.0,-1.9846665859222412
0.0,-3.4805452823638916
0.0,-1.7674219608306885
0.0,-2.4533021450042725
0.0,-3.7373769283294678
220.53957164531948,227.51475524902344
0.0,2.4071896076202393
0.0,-2.777174711227417
476.7196093208143,505.1053161621094
0.0,5.279584884643555
0.0,-2.109135389328003
293.70311562753614,351.248291015625
0.0,3.7193691730499268
423.61026292433104,444.4109191894531
292.2633944724992,354.2432861328125
489.50519271256013,509.942138671875
695.0129762048161,698.2269897460938
439.82406867606153,484.5537414550781
489.50519271256013,516.0665283203125
695.0129762048161,702.811279296875
330.64403545025425,385.2239074707031
1122.9825009288145,1152.48095703125
